Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Num_of_Baskets,DateTime,dayOfWeek,busyness_(%),Rain_(mm)
foreigner ,male,thin,35.0,no,no_kids,small,white,casual,blue,short_sleeve,brown,short,clothes,3,9,yes,29.0,0.0,21.0,3.028037597,101.4330973,3.0,2016-02-14 12:26:52,Sunday,40,4.95
malay,male,thin,45.0,yes,toddler,big,orange,casual,blue,long sleeve,black ,long,blankets,6,9,no,39.0,1.0,21.0,3.127141289,101.6730386,3.0,2016-02-14 13:13:31,Sunday,35,4.95
foreigner ,female,fat,55.0,no,no_kids,big,red,formal,blue,short_sleeve,white,short,clothes,6,7,no,17.0,0.0,15.0,2.988396363,101.4907006,1.0,2016-02-14 14:15:11,Sunday,35,4.95
chinese,male,thin,24.0,no,no_kids,small,blue,casual,purple,short_sleeve,yellow,short,clothes,3,8,no,48.0,5.0,8.0,3.090389302,101.7095236,1.0,2016-02-14 14:16:54,Sunday,35,4.95
foreigner ,male,moderate,47.0,yes,toddler,big,pink,traditional,brown,long sleeve,brown,short,clothes,4,8,yes,17.0,1.0,21.0,3.080635132,101.7039702,2.0,2016-02-14 14:38:22,Sunday,35,4.95
chinese,male,moderate,42.0,no,no_kids,small,orange,traditional,pink,long sleeve,grey,short,blankets,3,7,yes,50.0,1.0,14.0,3.131965109,101.6881767,1.0,2016-02-14 15:49:38,Sunday,40,4.95
malay,female,thin,54.0,yes,toddler ,big,black,traditional,orange,short_sleeve,yellow,short,clothes,5,8,no,20.0,0.0,10.0,3.103380078,101.6567284,2.0,2016-02-14 16:30:25,Sunday,45,4.95
malay,female,fat,48.0,no,no_kids,big,pink,formal,green,long sleeve,red,long,blankets,4,8,yes,47.0,1.0,9.0,2.988133144,101.5016575,2.0,2016-02-14 16:37:43,Sunday,45,4.95
malay,male,moderate,44.0,yes,toddler ,big,grey,traditional,yellow,long sleeve,brown,short,blankets,5,7,yes,56.0,2.0,14.0,3.12148628,101.6732511,2.0,2016-02-14 17:17:32,Sunday,55,4.95
chinese,female,fat,31.0,no,no_kids,small,green,casual,black ,long sleeve,red,short,blankets,6,8,no,41.0,2.0,14.0,3.02389801,101.3857315,3.0,2016-02-14 17:31:24,Sunday,55,4.95
malay,female,moderate,59.0,no,no_kids,small,green,formal,black,long sleeve,black ,short,blankets,5,8,yes,13.0,3.0,15.0,3.06966307,101.4836572,3.0,2016-02-14 17:32:24,Sunday,55,4.95
indian,male,fat,45.0,no,no_kids,big,red,casual,white,short_sleeve,green,long,blankets,5,10,no,48.0,5.0,17.0,3.185780589,101.7641393,1.0,2016-02-14 18:06:42,Sunday,65,4.95
indian,female,moderate,29.0,no,no_kids,small,white,traditional,pink,short_sleeve,pink,long,clothes,3,10,yes,21.0,4.0,16.0,3.15570373,101.7230281,1.0,2016-02-14 19:14:24,Sunday,70,4.95
malay,female,fat,26.0,no,no_kids,big,orange,formal,green,long sleeve,blue,long,clothes,5,8,no,27.0,1.0,14.0,3.148372297,101.6359365,2.0,2016-02-14 21:54:19,Sunday,70,4.95
malay,female,fat,46.0,no,no_kids,small,orange,traditional,purple,long sleeve,blue_jeans,short,blankets,4,10,no,26.0,3.0,20.0,3.054128133,101.628254,1.0,2016-02-14 21:58:20,Sunday,70,4.95
foreigner ,male,fat,27.0,no,no_kids,small,yellow,casual,white,long sleeve,blue  ,long,clothes,6,8,no,20.0,1.0,9.0,2.989413459,101.4931073,2.0,2016-02-14 22:12:43,Sunday,70,4.95
foreigner ,male,thin,27.0,no,no_kids,small,orange,traditional,black,long sleeve,black,short,clothes,4,7,no,56.0,5.0,14.0,3.058828775,101.4533382,3.0,2016-02-14 23:15:29,Sunday,65,4.95
indian,female,thin,44.0,no,no_kids,big,yellow,formal,brown,long sleeve,blue_jeans,short,blankets,3,8,yes,21.0,4.0,10.0,3.132064215,101.6942377,1.0,2016-02-14 23:49:44,Sunday,65,4.95
chinese,male,fat,56.0,no,no_kids,small,pink,formal,red,short_sleeve,purple,long,clothes,5,8,no,53.0,0.0,16.0,3.020463982,101.3985959,3.0,2016-02-15 00:00:58,Monday,55,0.45
malay,male,thin,56.0,yes,young,small,yellow,casual,yellow,long sleeve,blue ,long,blankets,3,10,no,50.0,5.0,14.0,3.121757898,101.6786047,1.0,2016-02-15 00:18:46,Monday,55,0.45
chinese,female,thin,39.0,yes,young,big,black,traditional,purple,short_sleeve,orange,short,blankets,3,10,no,52.0,2.0,15.0,3.119495016,101.645305,1.0,2016-02-15 00:27:09,Monday,55,0.45
indian,female,fat,56.0,yes,toddler ,big,grey,traditional,pink,long sleeve,purple,long,clothes,4,7,yes,38.0,5.0,11.0,3.068663588,101.6984939,3.0,2016-02-15 01:11:54,Monday,50,0.45
chinese,male,fat,45.0,yes,young,small,purple,traditional,black,short_sleeve,yellow,long,clothes,6,9,no,28.0,2.0,13.0,3.189979899,101.7593069,3.0,2016-02-15 02:07:18,Monday,50,0.45
chinese,female,moderate,27.0,no,no_kids,small,yellow,traditional,black,long sleeve,blue  ,short,clothes,3,10,yes,43.0,5.0,16.0,3.05048338,101.5922463,2.0,2016-02-15 03:05:16,Monday,50,0.45
chinese,male,moderate,26.0,yes,baby,big,grey,casual,white,long sleeve,pink,long,blankets,5,9,no,43.0,2.0,14.0,3.118397856,101.7643978,1.0,2016-02-15 03:11:06,Monday,50,0.45
foreigner ,male,thin,25.0,no,no_kids,big,grey,casual,green,long sleeve,green,short,clothes,3,7,yes,57.0,2.0,15.0,3.073032178,101.4924376,2.0,2016-02-15 03:37:29,Monday,50,0.45
foreigner ,female,thin,44.0,no,no_kids,big,green,traditional,orange,long sleeve,blue ,long,blankets,4,9,no,30.0,1.0,13.0,3.125958854,101.6834984,3.0,2016-02-15 04:37:57,Monday,45,0.45
foreigner ,male,thin,54.0,no,no_kids,big,grey,formal,red,long sleeve,blue,short,blankets,6,9,no,29.0,4.0,10.0,3.06663218,101.3818539,2.0,2016-02-15 08:55:14,Monday,45,0.45
chinese,female,moderate,21.0,no,no_kids,big,orange,formal,brown,long sleeve,orange,short,clothes,6,7,no,53.0,2.0,12.0,3.090409177,101.7759603,2.0,2016-02-15 09:34:28,Monday,40,0.45
malay,female,fat,29.0,yes,toddler ,big,yellow,traditional,green,short_sleeve,black ,short,clothes,5,8,yes,59.0,0.0,19.0,3.175433563,101.5928858,2.0,2016-02-15 10:31:29,Monday,30,0.45
chinese,male,moderate,41.0,yes,toddler,small,white,formal,black,long sleeve,purple,short,blankets,4,10,yes,49.0,3.0,16.0,3.086988284,101.692442,2.0,2016-02-15 10:51:16,Monday,30,0.45
indian,female,thin,39.0,no,no_kids,small,brown,casual,orange,short_sleeve,brown,short,clothes,4,7,yes,31.0,3.0,11.0,3.156157748,101.7543844,1.0,2016-02-15 12:16:37,Monday,25,0.45
chinese,male,fat,56.0,no,no_kids,small,red,formal,brown,short_sleeve,grey,short,clothes,4,10,yes,18.0,0.0,20.0,3.127176897,101.6737271,2.0,2016-02-15 13:02:48,Monday,30,0.45
malay,female,thin,20.0,no,no_kids,big,yellow,formal,green,short_sleeve,black,long,blankets,3,9,yes,45.0,0.0,13.0,3.100806604,101.7002647,3.0,2016-02-15 13:21:57,Monday,30,0.45
malay,male,thin,55.0,no,no_kids,big,black,casual,black,long sleeve,purple,short,clothes,4,10,no,50.0,0.0,8.0,3.093168941,101.6519992,1.0,2016-02-15 13:49:10,Monday,30,0.45
foreigner ,male,fat,42.0,no,no_kids,small,green,formal,grey,short_sleeve,white,short,blankets,5,10,no,58.0,1.0,10.0,3.084207629,101.6604227,1.0,2016-02-15 13:56:06,Monday,30,0.45
chinese,female,moderate,31.0,yes,young,small,orange,formal,brown,short_sleeve,blue  ,short,clothes,6,10,yes,42.0,0.0,20.0,3.079275878,101.6569115,2.0,2016-02-15 14:55:53,Monday,30,0.45
malay,female,thin,34.0,no,no_kids,small,white,traditional,orange,long sleeve,purple,short,blankets,3,9,no,41.0,5.0,12.0,3.026605537,101.4026715,1.0,2016-02-15 16:39:28,Monday,30,0.45
malay,female,thin,54.0,no,no_kids,small,grey,formal,yellow,short_sleeve,blue_jeans,long,blankets,5,9,yes,60.0,4.0,12.0,3.08463735,101.688117,1.0,2016-02-15 16:45:56,Monday,30,0.45
malay,female,moderate,25.0,no,no_kids,big,yellow,traditional,purple,long sleeve,yellow,long,clothes,5,8,yes,43.0,5.0,11.0,3.073429184,101.68428,1.0,2016-02-15 17:01:14,Monday,30,0.45
malay,female,thin,19.0,yes,baby,small,brown,traditional,green,long sleeve,brown,long,blankets,6,8,no,45.0,0.0,19.0,3.100087536,101.7142957,2.0,2016-02-15 18:05:59,Monday,25,0.45
chinese,male,thin,27.0,no,no_kids,small,red,formal,orange,long sleeve,orange,long,clothes,3,10,yes,24.0,5.0,17.0,3.100720514,101.6098457,3.0,2016-02-15 18:50:58,Monday,25,0.45
malay,male,moderate,29.0,yes,baby,big,white,traditional,green,long sleeve,brown,long,clothes,4,10,yes,42.0,2.0,7.0,3.149933876,101.6303345,1.0,2016-02-15 19:38:57,Monday,30,0.45
indian,female,thin,37.0,no,no_kids,big,blue,casual,black ,short_sleeve,brown,short,blankets,4,10,yes,23.0,4.0,16.0,3.013990221,101.4534477,3.0,2016-02-15 20:32:01,Monday,35,0.45
malay,male,fat,18.0,no,no_kids,big,black,formal,pink,short_sleeve,orange,short,clothes,4,8,no,50.0,4.0,7.0,3.157269794,101.6377535,1.0,2016-02-15 21:33:16,Monday,40,0.45
malay,male,fat,22.0,yes,toddler,big,red,traditional,brown,long sleeve,brown,long,blankets,5,9,no,16.0,5.0,16.0,3.09627973,101.6334519,1.0,2016-02-15 21:38:49,Monday,40,0.45
malay,male,fat,50.0,yes,toddler ,big,green,formal,orange,short_sleeve,blue_jeans,long,clothes,3,9,yes,48.0,1.0,16.0,3.014436052,101.4286872,1.0,2016-02-15 23:18:28,Monday,55,0.45
indian,female,moderate,30.0,yes,baby,small,orange,formal,pink,short_sleeve,white,long,clothes,4,9,yes,60.0,2.0,12.0,3.070147386,101.5812081,1.0,2016-02-15 23:59:23,Monday,55,0.45
foreigner ,male,fat,54.0,no,no_kids,big,purple,casual,black,short_sleeve,blue  ,long,clothes,4,8,yes,20.0,0.0,21.0,3.106730663,101.6687522,2.0,2016-02-16 00:46:40,Tuesday,55,4.49
indian,male,thin,58.0,no,no_kids,big,white,casual,white,short_sleeve,white,long,blankets,6,10,yes,50.0,5.0,12.0,3.143865927,101.7338466,1.0,2016-02-16 03:38:38,Tuesday,35,4.49
foreigner ,male,thin,29.0,yes,baby,big,orange,formal,blue,short_sleeve,orange,long,blankets,3,10,yes,38.0,3.0,17.0,3.050203116,101.3961042,3.0,2016-02-16 04:40:49,Tuesday,45,4.49
malay,female,fat,22.0,no,no_kids,small,yellow,formal,red,long sleeve,black,long,blankets,6,9,no,34.0,0.0,7.0,3.006386134,101.5545176,3.0,2016-02-16 04:50:12,Tuesday,45,4.49
chinese,female,thin,25.0,no,no_kids,small,green,casual,brown,short_sleeve,blue  ,long,blankets,6,10,yes,47.0,1.0,11.0,3.015757914,101.4992156,1.0,2016-02-16 05:00:39,Tuesday,40,4.49
malay,male,fat,30.0,no,no_kids,big,white,casual,white,short_sleeve,purple,short,blankets,6,7,yes,43.0,2.0,20.0,3.153538937,101.6118126,1.0,2016-02-16 05:24:30,Tuesday,40,4.49
foreigner ,male,fat,41.0,yes,toddler,small,blue,formal,green,long sleeve,blue ,short,blankets,4,8,yes,27.0,4.0,20.0,3.089878842,101.6244378,1.0,2016-02-16 08:24:10,Tuesday,35,4.49
malay,male,fat,49.0,no,no_kids,big,black,casual,blue,short_sleeve,blue  ,short,clothes,4,10,no,29.0,1.0,16.0,3.107083838,101.7223527,2.0,2016-02-16 08:42:21,Tuesday,35,4.49
indian,female,thin,43.0,yes,young,small,brown,traditional,black ,long sleeve,purple,short,blankets,6,7,no,39.0,1.0,17.0,3.152976884,101.6420821,1.0,2016-02-16 09:14:38,Tuesday,25,4.49
chinese,female,thin,24.0,no,no_kids,small,black,traditional,yellow,short_sleeve,orange,long,clothes,6,7,yes,48.0,2.0,8.0,3.109985078,101.6452402,2.0,2016-02-16 09:28:34,Tuesday,25,4.49
chinese,female,fat,40.0,no,no_kids,small,pink,casual,orange,long sleeve,yellow,long,blankets,5,7,no,17.0,0.0,16.0,3.025044731,101.5378282,1.0,2016-02-16 09:36:28,Tuesday,25,4.49
chinese,male,thin,48.0,yes,toddler,small,purple,traditional,yellow,long sleeve,white,long,clothes,4,9,no,24.0,5.0,14.0,3.149681646,101.6210045,1.0,2016-02-16 11:32:27,Tuesday,15,4.49
foreigner ,female,thin,53.0,no,no_kids,big,grey,traditional,white,short_sleeve,grey,long,clothes,5,10,yes,55.0,5.0,15.0,3.070833966,101.5715611,1.0,2016-02-16 12:07:35,Tuesday,15,4.49
foreigner ,male,fat,48.0,no,no_kids,big,orange,casual,green,short_sleeve,purple,short,blankets,5,10,no,29.0,4.0,21.0,3.077582817,101.6711543,2.0,2016-02-16 13:12:36,Tuesday,15,4.49
indian,male,thin,24.0,yes,toddler ,big,pink,casual,brown,short_sleeve,white,long,blankets,6,9,yes,11.0,3.0,21.0,3.053925996,101.6405188,3.0,2016-02-16 15:28:22,Tuesday,10,4.49
chinese,male,moderate,44.0,no,no_kids,big,green,traditional,brown,short_sleeve,orange,long,blankets,5,8,yes,20.0,5.0,20.0,3.135840107,101.581584,3.0,2016-02-16 16:21:36,Tuesday,10,4.49
malay,female,moderate,35.0,no,no_kids,big,white,casual,white,short_sleeve,yellow,long,clothes,4,9,no,43.0,5.0,11.0,3.142091848,101.7423445,2.0,2016-02-16 18:19:48,Tuesday,10,4.49
indian,female,thin,55.0,no,no_kids,small,white,casual,orange,short_sleeve,blue  ,short,clothes,4,8,no,35.0,3.0,21.0,3.130619233,101.7747699,3.0,2016-02-16 18:50:48,Tuesday,10,4.49
indian,male,thin,23.0,no,no_kids,small,red,formal,blue,short_sleeve,grey,short,blankets,6,7,no,28.0,1.0,19.0,3.119848846,101.702507,2.0,2016-02-16 19:16:59,Tuesday,10,4.49
chinese,female,thin,36.0,yes,toddler,big,yellow,casual,blue,long sleeve,purple,short,blankets,4,10,yes,45.0,0.0,18.0,3.15069815,101.6322859,1.0,2016-02-16 19:24:25,Tuesday,10,4.49
malay,female,thin,35.0,no,no_kids,big,blue,traditional,black,long sleeve,white,long,blankets,5,7,yes,58.0,2.0,7.0,3.123839383,101.6424414,3.0,2016-02-16 20:45:31,Tuesday,15,4.49
chinese,female,thin,33.0,yes,young,small,grey,casual,grey,long sleeve,blue_jeans,short,clothes,5,8,yes,38.0,2.0,19.0,3.117335137,101.6490025,3.0,2016-02-16 21:47:16,Tuesday,25,4.49
foreigner ,male,thin,55.0,no,no_kids,small,black,traditional,yellow,short_sleeve,white,long,clothes,5,7,yes,52.0,5.0,16.0,3.100531518,101.5982182,2.0,2016-02-16 22:41:23,Tuesday,40,4.49
foreigner ,female,thin,26.0,no,no_kids,small,purple,casual,grey,long sleeve,black,short,blankets,6,10,yes,25.0,2.0,21.0,3.076784124,101.6656969,3.0,2016-02-16 23:35:12,Tuesday,55,4.49
foreigner ,female,thin,50.0,no,no_kids,big,pink,formal,pink,long sleeve,white,long,clothes,6,8,no,26.0,1.0,20.0,3.112873347,101.6177334,1.0,2016-02-17 01:58:41,Wednesday,50,5.48
indian,male,moderate,34.0,no,no_kids,small,green,formal,orange,short_sleeve,red,short,clothes,3,10,no,22.0,2.0,9.0,3.081574419,101.3850193,1.0,2016-02-17 03:25:00,Wednesday,45,5.48
malay,female,moderate,48.0,no,no_kids,small,black,casual,black ,long sleeve,blue  ,short,clothes,5,8,no,41.0,5.0,18.0,3.117082133,101.6564523,2.0,2016-02-17 03:30:36,Wednesday,45,5.48
malay,female,thin,19.0,yes,toddler,big,blue,traditional,brown,long sleeve,red,short,clothes,5,7,yes,38.0,0.0,17.0,3.171020334,101.6258094,3.0,2016-02-17 03:32:01,Wednesday,45,5.48
indian,female,thin,34.0,no,no_kids,small,purple,casual,white,short_sleeve,black,short,clothes,5,10,yes,12.0,1.0,7.0,3.178762735,101.7147081,2.0,2016-02-17 04:55:14,Wednesday,50,5.48
chinese,female,moderate,42.0,no,no_kids,big,red,formal,green,short_sleeve,orange,short,clothes,6,9,yes,14.0,2.0,19.0,3.043458038,101.4229655,3.0,2016-02-17 05:26:22,Wednesday,45,5.48
malay,female,thin,24.0,no,no_kids,small,green,casual,black,long sleeve,pink,long,clothes,5,7,no,31.0,3.0,12.0,3.007402068,101.418091,1.0,2016-02-17 06:40:29,Wednesday,35,5.48
malay,female,thin,21.0,no,no_kids,big,brown,traditional,black,short_sleeve,purple,long,blankets,5,8,no,42.0,3.0,16.0,3.065455702,101.587607,3.0,2016-02-17 07:24:05,Wednesday,30,5.48
indian,female,moderate,20.0,no,no_kids,big,black,formal,grey,long sleeve,red,short,blankets,4,8,no,53.0,3.0,15.0,3.147505998,101.6469566,2.0,2016-02-17 08:15:25,Wednesday,25,5.48
malay,male,moderate,58.0,no,no_kids,small,green,formal,white,long sleeve,brown,long,clothes,3,8,yes,49.0,1.0,13.0,3.07943917,101.6274668,1.0,2016-02-17 09:09:19,Wednesday,20,5.48
chinese,male,thin,29.0,yes,toddler,big,pink,casual,black ,short_sleeve,black,short,clothes,4,9,no,26.0,3.0,15.0,3.081727999,101.3803868,2.0,2016-02-17 09:54:42,Wednesday,20,5.48
chinese,female,moderate,31.0,yes,young,big,pink,formal,brown,long sleeve,blue_jeans,long,blankets,4,8,yes,48.0,5.0,14.0,3.08576047,101.6948138,3.0,2016-02-17 10:21:33,Wednesday,15,5.48
indian,female,thin,31.0,yes,young,small,purple,casual,grey,short_sleeve,grey,long,clothes,5,7,yes,27.0,2.0,16.0,3.11233016,101.6569937,3.0,2016-02-17 11:46:16,Wednesday,10,5.48
chinese,male,thin,30.0,no,no_kids,small,purple,casual,red,short_sleeve,purple,long,blankets,3,9,no,20.0,4.0,9.0,3.096656338,101.6976935,3.0,2016-02-17 11:54:14,Wednesday,10,5.48
indian,female,fat,20.0,no,no_kids,big,red,casual,yellow,short_sleeve,pink,short,clothes,4,10,no,20.0,5.0,18.0,3.048651036,101.4461484,3.0,2016-02-17 13:16:56,Wednesday,10,5.48
foreigner ,male,fat,36.0,yes,toddler ,big,orange,casual,blue,short_sleeve,blue,short,blankets,6,9,yes,22.0,1.0,20.0,3.103154784,101.7605264,3.0,2016-02-17 13:36:46,Wednesday,10,5.48
malay,male,thin,26.0,yes,toddler ,small,brown,formal,orange,long sleeve,blue  ,short,blankets,4,9,yes,34.0,3.0,20.0,3.119363484,101.5697573,2.0,2016-02-17 14:04:11,Wednesday,10,5.48
indian,female,fat,20.0,no,no_kids,small,white,formal,white,short_sleeve,purple,long,blankets,5,10,yes,57.0,2.0,18.0,3.175332824,101.7543758,1.0,2016-02-17 14:26:40,Wednesday,10,5.48
malay,female,thin,28.0,no,no_kids,small,pink,traditional,black,short_sleeve,grey,long,blankets,4,7,no,19.0,2.0,16.0,3.182854828,101.6408526,1.0,2016-02-17 15:17:30,Wednesday,10,5.48
chinese,male,fat,51.0,no,no_kids,small,black,casual,blue,short_sleeve,orange,long,clothes,6,10,yes,17.0,3.0,20.0,3.081457111,101.696331,3.0,2016-02-17 16:10:12,Wednesday,15,5.48
indian,male,fat,28.0,no,no_kids,big,red,formal,pink,short_sleeve,red,long,blankets,6,8,yes,51.0,4.0,7.0,3.070263695,101.6850778,1.0,2016-02-17 16:18:49,Wednesday,15,5.48
foreigner ,female,fat,35.0,yes,toddler ,small,white,casual,white,long sleeve,blue_jeans,short,clothes,3,7,no,60.0,4.0,7.0,3.052270456,101.6150228,3.0,2016-02-17 18:01:40,Wednesday,25,5.48
foreigner ,female,fat,34.0,no,no_kids,big,red,formal,red,long sleeve,white,long,clothes,6,7,yes,40.0,1.0,16.0,3.181346756,101.560431,3.0,2016-02-17 18:56:45,Wednesday,25,5.48
chinese,female,moderate,60.0,no,no_kids,big,grey,formal,orange,long sleeve,grey,long,clothes,3,8,no,59.0,1.0,13.0,3.13341835,101.6322369,3.0,2016-02-17 19:12:39,Wednesday,30,5.48
malay,male,moderate,19.0,no,no_kids,big,purple,casual,blue,long sleeve,yellow,short,blankets,3,9,yes,17.0,1.0,10.0,3.036629951,101.5566968,1.0,2016-02-17 19:47:13,Wednesday,30,5.48
malay,female,moderate,22.0,no,no_kids,big,yellow,formal,purple,long sleeve,black,short,blankets,5,7,yes,48.0,2.0,14.0,3.080498277,101.7041369,3.0,2016-02-17 20:10:34,Wednesday,35,5.48
indian,male,moderate,20.0,no,no_kids,big,blue,formal,purple,short_sleeve,green,long,blankets,3,7,yes,41.0,2.0,19.0,3.056588481,101.4812541,3.0,2016-02-17 20:54:06,Wednesday,35,5.48
indian,female,thin,22.0,yes,baby,small,yellow,formal,grey,long sleeve,blue_jeans,short,blankets,4,9,yes,13.0,3.0,11.0,3.081852384,101.6424399,3.0,2016-02-17 21:13:37,Wednesday,40,5.48
indian,female,moderate,27.0,yes,toddler,small,purple,traditional,black,long sleeve,purple,long,blankets,3,10,no,46.0,4.0,14.0,3.080604413,101.6418396,1.0,2016-02-17 22:04:57,Wednesday,45,5.48
foreigner ,female,thin,58.0,no,no_kids,big,green,traditional,yellow,long sleeve,blue,short,blankets,5,8,yes,57.0,1.0,13.0,3.106305,101.701365,1.0,2016-02-17 23:00:40,Wednesday,45,5.48
chinese,male,fat,36.0,yes,baby,small,white,traditional,yellow,long sleeve,red,long,clothes,5,7,yes,23.0,4.0,8.0,3.089271178,101.6927148,3.0,2016-02-17 23:46:22,Wednesday,45,5.48
chinese,female,thin,39.0,no,no_kids,small,yellow,casual,black,long sleeve,grey,short,clothes,4,9,no,48.0,2.0,9.0,3.00760457,101.3803119,1.0,2016-02-18 00:12:58,Thursday,85,1.97
indian,male,fat,24.0,yes,toddler ,small,yellow,traditional,pink,short_sleeve,white,short,blankets,5,8,yes,52.0,1.0,15.0,3.081906137,101.6529386,3.0,2016-02-18 01:14:56,Thursday,80,1.97
indian,male,thin,35.0,no,no_kids,big,grey,formal,white,short_sleeve,yellow,long,clothes,6,10,no,46.0,0.0,19.0,3.10128652,101.7006323,2.0,2016-02-18 02:00:34,Thursday,70,1.97
indian,male,moderate,52.0,no,no_kids,small,pink,casual,purple,long sleeve,pink,short,clothes,4,7,yes,34.0,5.0,10.0,3.135335782,101.7091545,3.0,2016-02-18 02:07:25,Thursday,70,1.97
indian,female,moderate,58.0,yes,toddler,big,black,traditional,yellow,short_sleeve,grey,long,clothes,6,8,yes,29.0,4.0,7.0,3.086873012,101.5775627,1.0,2016-02-18 03:36:28,Thursday,60,1.97
chinese,female,moderate,21.0,yes,young,big,pink,formal,white,long sleeve,blue_jeans,long,clothes,5,9,yes,21.0,4.0,11.0,3.183662487,101.7364608,2.0,2016-02-18 04:04:38,Thursday,50,1.97
chinese,male,fat,32.0,yes,toddler,big,blue,formal,purple,short_sleeve,blue_jeans,short,clothes,4,7,yes,17.0,0.0,19.0,3.052279278,101.4812787,1.0,2016-02-18 04:08:15,Thursday,50,1.97
chinese,male,moderate,30.0,no,no_kids,big,pink,formal,green,long sleeve,blue_jeans,short,clothes,6,8,no,18.0,5.0,7.0,3.026393089,101.3822234,2.0,2016-02-18 04:37:00,Thursday,50,1.97
indian,male,moderate,55.0,no,no_kids,small,red,formal,black ,long sleeve,blue ,short,clothes,6,8,yes,57.0,4.0,18.0,3.092464748,101.6522777,3.0,2016-02-18 05:14:44,Thursday,55,1.97
malay,male,thin,18.0,yes,young,big,blue,casual,red,short_sleeve,blue,long,blankets,6,9,no,56.0,1.0,11.0,3.091971801,101.6721998,2.0,2016-02-18 06:34:55,Thursday,40,1.97
indian,female,thin,34.0,no,no_kids,big,white,traditional,orange,long sleeve,black ,short,blankets,3,10,yes,36.0,2.0,11.0,3.071321647,101.4351412,1.0,2016-02-18 09:09:20,Thursday,30,1.97
foreigner ,male,fat,18.0,yes,young,big,yellow,casual,pink,long sleeve,white,short,blankets,6,7,no,28.0,4.0,17.0,3.132365583,101.6423758,3.0,2016-02-18 09:24:27,Thursday,30,1.97
indian,male,thin,54.0,no,no_kids,small,orange,casual,brown,short_sleeve,black,long,blankets,4,7,yes,59.0,1.0,10.0,3.100791765,101.7238215,2.0,2016-02-18 10:42:35,Thursday,25,1.97
malay,female,fat,24.0,no,no_kids,big,white,formal,grey,long sleeve,yellow,long,blankets,4,10,yes,32.0,0.0,20.0,3.174657857,101.7608214,2.0,2016-02-18 11:56:13,Thursday,25,1.97
malay,female,moderate,35.0,no,no_kids,big,yellow,traditional,grey,short_sleeve,blue,long,clothes,5,8,yes,59.0,0.0,18.0,3.155498537,101.7716586,2.0,2016-02-18 12:26:37,Thursday,20,1.97
